id,name,host_id,host_name_primary,host_name_secondary,neighbourhood,location_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,quality_minimum_nights_long,quality_availability_365,quality_price_outlier,quality_last_review_ismissing,quality_reviews_per_month_ismissing,quality_num_missing
834943,Lincoln Square 2 Bedroom Condo Welles Park View,4367266,Christopher,,Lincoln Square,3699,41.96164109,-87.6833441,Entire home/apt,90.0,3,16,2018-10-29,1.78,1,352,False,False,False,False,False,0
861786,Citycondo/ Museums/ Lake/ Uic,4515790,Lucero,Ray,Near West Side,732,41.86694414,-87.65350108,Private room,65.0,2,257,2018-10-08,3.72,1,15,False,False,False,False,False,0
863120,Cozy Private Room In A Unique Chicago Penthouse,4525503,Nejla Yatkin,Enki,Lincoln Park,1963,41.92169542,-87.65958632,Private room,85.0,2,72,2018-11-11,1.11,1,244,False,False,False,False,False,0
873628,"River West, Grand Blue Line Stop",4611613,Russ,,West Town,6288,41.89396863,-87.6497538,Private room,150.0,3,81,2018-10-07,1.21,1,173,False,False,False,False,False,0
887038,Lincoln Park Apt 1 Bedroom Plus Alcove & Futon,101521,Red,,Lincoln Park,2582,41.92630414,-87.65567284,Entire home/apt,150.0,32,36,2017-05-26,0.54,4,365,False,False,False,False,False,0
903996,Private Entrance/ Steam Room Ensuite,4019426,Colleen,,Logan Square,3296,41.9264933,-87.71379559,Private room,110.0,2,125,2018-11-11,1.9,1,330,False,False,False,False,False,0
909096,Playhouse Artsy Home With Rooftop Deck In Humboldt Park,4069585,Liz,,Humboldt Park,343,41.91105363,-87.70926949,Entire home/apt,400.0,1,184,2018-10-18,2.63,13,320,False,False,False,False,False,0
918314,Spacious 4 Bed Wicker Park Condo,3636846,Quinn,,West Town,5629,41.91138677,-87.68516766,Private room,50.0,360,0,,0.0,1,362,True,False,False,True,True,2
927327,Beautiful Home In Wicker Park,4989824,Jon,,West Town,5351,41.90528687,-87.68346941,Entire home/apt,1250.0,1,25,2018-10-24,0.37,1,355,False,False,True,False,False,0
929914,Charming Apartment In Old Town,5007980,Lynn,,Lincoln Park,1898,41.91316111,-87.63813123,Entire home/apt,115.0,3,247,2018-11-05,3.61,1,291,False,False,False,False,False,0
931105,Modern Guest Bedroom Room In Designers House,5015135,Samantha,,East Garfield Park,669,41.88449048,-87.69659262,Private room,75.0,3,23,2018-11-02,0.34,1,362,False,False,False,False,False,0
949514,Modern Loft Style Pad In Wicker,5148353,Steven,,West Town,5556,41.90677328,-87.66788036,Private room,75.0,3,114,2018-11-05,1.64,1,0,False,True,False,False,False,0
960326,Stay In A Designer Penthouse With Art Gallery,5228189,Matthew,,West Town,4923,41.89504804,-87.65448849,Entire home/apt,302.0,1,197,2018-11-11,2.97,4,125,False,False,False,False,False,0
979841,"Huge Victorian Near Loyola, Lake #1",5076708,Lois,Eduardo,Edgewater,6556,41.99383635,-87.67036986,Private room,69.0,2,169,2018-11-10,2.48,4,358,False,False,False,False,False,0
979926,"Huge Victorian Near Loyola, Lake #2",5076708,Lois,Eduardo,Rogers Park,3110,42.0062318,-87.66794356,Private room,59.0,2,204,2018-11-11,3.03,4,320,False,False,False,False,False,0
979942,"Huge Victorian Near Loyola, Lake #3",5076708,Lois,Eduardo,Rogers Park,1045,42.00425793,-87.66692593,Private room,59.0,2,193,2018-11-11,0.0,4,346,False,False,False,False,True,1
983640,Huge Victorian Near Loyola 2Bd Apt,5076708,Lois,Eduardo,Rogers Park,1537,42.00380766,-87.67082081,Entire home/apt,159.0,2,144,2018-11-04,2.17,4,345,False,False,False,False,False,0
984850,"Spacious, Eclectic Loft With Rooftop In Old Town",5402236,Casey,,Near North Side,3459,41.90465183,-87.63590814,Entire home/apt,749.0,2,88,2018-09-16,1.28,5,359,False,False,False,False,False,0
1016539,Family Friendly 3 Bedroom Apartment,718347,Laura,Jeremy,West Town,4993,41.90659218,-87.6953817,Entire home/apt,119.0,1,253,2018-10-21,3.74,3,309,False,False,False,False,False,0
1020810,Beautiful Condo In Chicago,3843347,Andrea,,Near North Side,3144,41.89430015,-87.62609288,Entire home/apt,100.0,30,24,2018-06-20,0.35,3,363,False,False,False,False,False,0
1027405,Chicago Women'S Residence/ Paris Rm,5654677,Urban Art,,North Lawndale,2030,41.854321,-87.70769386,Private room,45.0,2,6,2016-07-31,0.14,4,0,False,True,False,False,False,0
1027463,Chicago Women'S Residenceflorencerm,5654677,Urban Art,,North Lawndale,2179,41.85423048,-87.7078428,Private room,45.0,2,6,2018-09-16,0.16,4,89,False,False,False,False,False,0
1027741,Chicago Women'S Residence Midler Rm,5654677,Urban Art,,North Lawndale,2887,41.85455481,-87.70768457,Private room,45.0,2,2,2018-09-17,0.78,4,43,False,False,False,False,False,0
1032943,"4 Rms/ 6 Beds, 2.5 Baths, Lake Michigan & Mccormick",5684259,Marva,,Oakland,471,41.81995571,-87.59977836,Entire home/apt,250.0,2,168,2018-11-11,2.53,1,327,False,False,False,False,False,0
1056430,Charming Space In Boystown/ Lakeview,5830215,Albert,Antonio,Lake View,4819,41.94375728,-87.65163605,Private room,79.0,2,282,2018-10-27,4.15,1,343,False,False,False,False,False,0
1080532,Mid Century Mdn Twnhs In Lakview,1838943,Sunnie/Randolph,,Lake View,72,41.93396049,-87.64108428,Entire home/apt,114.0,6,21,2018-10-09,0.33,2,321,False,False,False,False,False,0
1083987,Modern Loft Downtown Free Pool/ Hottub/ Gym King Bed,3965428,Rob,,Near South Side,50,41.85278159,-87.6245315,Entire home/apt,85.0,31,20,2017-10-15,0.3,16,287,False,False,False,False,False,0
1096191,Studio At The Lake,6023157,Nataliya,,Uptown,7519,41.97348881,-87.65334075,Entire home/apt,60.0,30,39,2018-09-10,0.58,1,152,False,False,False,False,False,0
1101458,Private Suite In Historic District,6050945,Seamus,,Austin,3753,41.88654647,-87.77085898,Private room,55.0,1,170,2018-10-13,2.54,1,266,False,False,False,False,False,0
1113259,Private Room In A Cozy City Condo,6109924,Nicole,,Rogers Park,1202,42.01761346,-87.67986647,Private room,55.0,1,82,2018-09-10,1.22,1,333,False,False,False,False,False,0
1129741,Large Modern Apartment Near Cta,4778146,Mila,,East Garfield Park,6627,41.88281748,-87.72026421,Entire home/apt,80.0,7,0,,0.0,1,0,False,True,False,True,True,2
1138252,Gorgeous Lincoln Park Walk Up,4955989,Melissa,,Lake View,6169,41.93749586,-87.65016589,Entire home/apt,375.0,13,5,2018-01-21,0.18,1,365,False,False,False,False,False,0
1138514,Great 1B Steps From Beach :,6245550,Evelyn,,Rogers Park,3765,42.00527305,-87.66405308,Entire home/apt,59.0,14,24,2018-08-03,0.39,1,349,False,False,False,False,False,0
1141045,"Posh Flat, Close To Downtown No 2",3230291,David,,Lake View,6820,41.94664894,-87.65516897,Private room,54.0,2,310,2018-10-22,4.64,4,226,False,False,False,False,False,0
1171860,"Lincoln Park Studio, Great Value",2658212,James,,Lincoln Park,6454,41.92628299,-87.64025891,Entire home/apt,50.0,1,432,2018-11-04,6.62,5,93,False,False,False,False,False,0
1183249,"Boystown Studio, Outstanding Value",2658212,James,,Lake View,4845,41.93949541,-87.64483466,Entire home/apt,79.0,1,406,2018-11-05,6.11,5,70,False,False,False,False,False,0
1185749,3 Bedroom Charming Vintage Hideaway,1664593,Matt,Christy,Near West Side,1734,41.87086378,-87.68304776,Entire home/apt,99.0,3,261,2018-11-12,3.93,1,84,False,False,False,False,False,0
1195259,Wicker Park Urban Homestead,2899484,Jason,,West Town,4477,41.91095,-87.67783247,Entire home/apt,135.0,4,166,2018-10-20,2.5,2,352,False,False,False,False,False,0
1217096,Designer Flat / Perfect Location,3230291,David,,Lake View,7098,41.94673548,-87.64923681,Private room,95.0,2,287,2018-10-30,4.36,4,220,False,False,False,False,False,0
1229238,Two Story Family Home,6705392,Mario,,Portage Park,1806,41.94734815,-87.75761699,Entire home/apt,215.0,1,78,2018-10-14,1.48,2,358,False,False,False,False,False,0
1229267,Single/ Room Share,6705392,Mario,,Portage Park,6239,41.9455552,-87.75419342,Private room,50.0,1,8,2017-08-05,0.15,2,365,False,False,False,False,False,0
1249397,Spacious 3Bd Home In Ravenswood,6808293,Jon,,Lincoln Square,4281,41.97008926,-87.67423208,Entire home/apt,130.0,1,10,2017-08-17,0.16,2,41,False,False,False,False,False,0
1291440,Urban Oasis Wicker Park2 Vintage,906713,Stephanie,,West Town,7387,41.90143199,-87.67835795,Private room,75.0,2,158,2018-10-27,2.43,2,157,False,False,False,False,False,0
1304049,Private Room Near Uic Medical Dist.,7089017,Sharon,,Near West Side,7185,41.87189819,-87.68486342,Private room,100.0,1,95,2018-10-23,1.5,1,365,False,False,False,False,False,0
1321332,Lincoln Park Single Family Home,946954,Jeff,,Lincoln Park,5836,41.92912707,-87.66920677,Entire home/apt,500.0,2,53,2018-10-31,0.86,1,337,False,False,False,False,False,0
1336364,Oakley Bells,1152621,Tamara,,West Town,5092,41.89933608,-87.68442697,Entire home/apt,90.0,2,99,2018-11-01,1.57,1,241,False,False,False,False,False,0
1346414,Charming Andersonville 1Br Yours,7015110,Iggy,Lindsay,Edgewater,856,41.9828805,-87.66707753,Entire home/apt,95.0,3,94,2018-10-08,1.45,1,119,False,False,False,False,False,0
1356190,Logan Square Vintage Deluxe Suite,3069675,Gabrielle,,Logan Square,4245,41.92082668,-87.68896496,Private room,90.0,1,197,2018-11-06,3.13,1,351,False,False,False,False,False,0
1359312,Jazzy Blu Guestrm/ Priv Ba In Bronzeville/ Hyde Park,7378024,Savannah,,Washington Park,3169,41.79752546,-87.62155152,Private room,73.0,2,48,2017-10-09,0.75,1,0,False,True,False,False,False,0
1361421,Queen Bed Room Wrigley Hostel,7391164,Brendan,,Lake View,3575,41.94633127,-87.65506358,Private room,80.0,1,14,2018-07-21,0.24,10,365,False,False,False,False,False,0
1369384,Private Bed & Bath W/ Garage Parking,7385510,Anna,,Irving Park,3584,41.95563846,-87.71154309,Private room,60.0,2,124,2018-11-12,1.93,1,347,False,False,False,False,False,0
1392594,"Bright Open House, Garden & Deck",7528098,Eileen,,Uptown,3971,41.96952005,-87.67239241,Entire home/apt,168.0,3,21,2018-10-08,0.33,1,105,False,False,False,False,False,0
1398616,"Designers' Apt Near Loop, Mccormick",1540192,Michael,Jackie,Bridgeport,6230,41.83811795,-87.65230955,Private room,49.0,1,244,2018-10-27,3.77,1,352,False,False,False,False,False,0
1427950,Mid Century Modern Hideaway,1222412,Elizabeth,,Edgewater,6350,41.98495891,-87.66806287,Entire home/apt,120.0,3,64,2018-11-12,1.47,1,328,False,False,False,False,False,0
1428589,Charming Private Room + Parking At Ellis Place,2465946,Bonita,Frank,Oakland,4290,41.82781345,-87.6052333,Private room,37.0,1,255,2018-09-22,3.97,4,357,False,False,False,False,False,0
1431467,Eclectic Lincoln Square 2 Bedroom,7693313,Kara,,Lincoln Square,203,41.97100922,-87.68877623,Entire home/apt,150.0,2,26,2018-09-09,0.49,1,301,False,False,False,False,False,0
1434078,Trendy Downtown 2 Bedroom,5402236,Casey,,Lincoln Park,6771,41.9298926,-87.64103255,Entire home/apt,290.0,4,13,2018-08-13,0.24,5,362,False,False,False,False,False,0
1461451,02B. Twin Bed In Coed Space,2907254,Joe,,West Ridge,3024,42.01589782,-87.6882683,Shared room,25.0,1,136,2018-10-27,2.11,16,65,False,False,False,False,False,0
1468342,Quaint Serenity In Bronzeville,4081052,Suzetta,,Grand Boulevard,7365,41.8126603,-87.61586485,Private room,65.0,2,103,2018-10-21,1.61,1,364,False,False,False,False,False,0
1475647,01B. Twin Bed In Shared Foster Cat Room,2907254,Joe,,West Ridge,7228,42.01701339,-87.68718263,Shared room,25.0,1,81,2018-10-01,1.26,16,0,False,True,False,False,False,0
1488883,Private Room & Bath | Beautiful Apt,517499,Derek,,Uptown,6280,41.95523106,-87.65385461,Private room,70.0,3,39,2018-10-22,0.62,2,167,False,False,False,False,False,0
1502674,The Biddle House #2,33004,At Home Inn,,Lincoln Park,5681,41.9130678,-87.64012371,Entire home/apt,158.0,3,19,2018-09-22,0.3,9,354,False,False,False,False,False,0
1502700,The Biddle House Whole House,33004,At Home Inn,,Lincoln Park,4138,41.91405968,-87.63934359,Entire home/apt,425.0,3,13,2018-11-11,0.24,9,360,False,False,False,False,False,0
1503962,Luxury Condo Chicago/ Lincoln Square,5892784,Alin,,Lincoln Square,5606,41.98067344,-87.68874928,Entire home/apt,106.0,3,63,2018-11-06,1.02,3,180,False,False,False,False,False,0
1510097,Hinterlands,1965902,Lynn,,Avondale,3205,41.93275443,-87.71644904,Entire home/apt,97.0,2,152,2018-10-29,2.41,2,337,False,False,False,False,False,0
1523700,Greektown Delight,8130413,Alyssa,,Near West Side,1546,41.87648741,-87.64737491,Private room,190.0,1,1,2018-11-07,1.0,1,1,False,False,False,False,False,0
1523904,Penthouse Loft Suite W/ Private Bathroom,5721289,Scott,,West Town,2070,41.90491142,-87.66601487,Private room,120.0,4,5,2018-10-30,0.09,3,365,False,False,False,False,False,0
1524276,Modern Penthouse Loft In Wicker Park,5721289,Scott,,West Town,2371,41.90586642,-87.66479089,Private room,75.0,3,37,2018-11-12,0.6,3,148,False,False,False,False,False,0
1524306,Duplex Penthouse Artist Loft W/ Rooftop Deck,5721289,Scott,,West Town,5033,41.90612775,-87.66607432,Entire home/apt,245.0,4,7,2018-08-06,0.13,3,333,False,False,False,False,False,0
1526309,Private Sunny Hyde Park Room & Bath,8143713,Jeremiah,,Hyde Park,3225,41.79819026,-87.59601318,Private room,98.0,1,147,2018-01-14,2.32,2,75,False,False,False,False,False,0
1541692,Private Room In Chicago,8217410,Aisha,Antonio,Oakland,4994,41.82935501,-87.60480318,Private room,62.0,3,76,2018-10-30,1.41,1,224,False,False,False,False,False,0
1554433,Charming Home In Chicago,6088938,Eric,,Beverly,4943,41.71347553,-87.67195462,Private room,90.0,2,133,2018-10-28,2.1,1,337,False,False,False,False,False,0
1573401,Spacious & Serene In Hip Spot. Sleeps 4.,8186262,April,,Lower West Side,2714,41.85763176,-87.66236472,Private room,65.0,2,77,2018-10-28,7.62,2,209,False,False,False,False,False,0
1584422,Magic Factory Lofts Not Your Typical Airbnb,2810938,Carole,Basil,Near North Side,5941,41.90606789,-87.64879609,Entire home/apt,688.0,3,23,2014-11-05,0.36,1,64,False,False,False,False,False,0
1584509,The Historic Florsheim Mansion,8442094,Russ,,Near North Side,5059,41.90697302,-87.62941222,Entire home/apt,450.0,2,44,2018-10-19,0.75,2,362,False,False,False,False,False,0
1587078,Gorgeous Apartment In Bucktown,4908881,Irena,Martin,Logan Square,2154,41.91638217,-87.68421723,Entire home/apt,149.0,2,251,2018-11-11,3.97,4,352,False,False,False,False,False,0
1591370,Comfy Northside Chicago Apt Holiday Rates,8489460,Holly,Mark,Rogers Park,3809,42.01114474,-87.67634326,Entire home/apt,90.0,2,58,2018-10-21,0.92,1,351,False,False,False,False,False,0
1614802,Lincoln Park/ De Paul Area.,8595700,Carin,,Lake View,3214,41.93574268,-87.66225183,Private room,60.0,3,215,2018-11-09,3.86,1,303,False,False,False,False,False,0
1641601,Private Nook In Leafy Andersonville,8626951,Cc,Tun,Uptown,251,41.97281705,-87.67256711,Private room,69.0,2,225,2018-11-04,3.58,1,352,False,False,False,False,False,0
1641696,Spacious Room In An Elegant Condo,8716277,Nirajan,,Lincoln Square,749,41.96811348,-87.69570703,Private room,79.0,2,40,2018-10-16,0.64,1,365,False,False,False,False,False,0
1648535,A Block From Train Nice 2 Bedroom 2 Full Bathroom,1837370,Armando,,Rogers Park,7058,42.01598983,-87.66901336,Entire home/apt,70.0,4,99,2018-10-28,1.99,3,258,False,False,False,False,False,0
1651829,Luxury Apt On Grand Blue Line Fulton Market,8760813,Imran,,West Town,4586,41.89232402,-87.64724514,Entire home/apt,92.0,2,7,2017-11-05,0.11,1,0,False,True,False,False,False,0
1656336,Park Views Walk To Orange Line Mdw,8781008,Jenny,,Mckinley Park,7393,41.82515523,-87.67455755,Entire home/apt,95.0,1,227,2018-10-21,3.76,2,350,False,False,False,False,False,0
1656439,Cozy & Modern Urban Oasis,517499,Derek,,Uptown,7313,41.95607587,-87.64535784,Entire home/apt,250.0,7,21,2016-09-19,0.39,2,60,False,False,False,False,False,0
1663673,Iklektik House / / Cardinal,8813383,Mindy,Tony,West Town,4246,41.8939826,-87.68606401,Entire home/apt,99.0,2,251,2018-11-05,4.27,3,169,False,False,False,False,False,0
1668481,Cozy 2Br Apt Humboldt Park,531832,Evan,,West Town,902,41.89664875,-87.69719041,Entire home/apt,82.0,4,105,2018-10-29,2.95,1,0,False,True,False,False,False,0
1672647,Victorian Greystone Near Loyola U,2707385,Caitlin,Lisa,Rogers Park,584,41.99892077,-87.67322142,Entire home/apt,109.0,2,195,2018-11-12,3.13,1,341,False,False,False,False,False,0
1678422,Nice Room In Penthouse In Lakeview,8852597,Hector,,Lake View,314,41.93464727,-87.65754491,Private room,75.0,1,25,2018-10-27,0.4,5,83,False,False,False,False,False,0
1684266,Room One,3730806,Erick,,Edgewater,252,41.98785571,-87.66390516,Private room,99.0,1,0,,0.0,6,59,False,False,False,True,True,2
1721045,Recent Price Drop Superb Location,2885441,Tracy,,West Town,6492,41.88998967,-87.66253612,Private room,69.0,1,67,2018-10-30,1.08,5,354,False,False,False,False,False,0
1721109,Large Vintage 3 Bedroom Unit Short Walk To Train,1837370,Armando,,Rogers Park,4861,41.99968674,-87.67115873,Entire home/apt,100.0,4,133,2018-10-17,2.62,3,228,False,False,False,False,False,0
1746734,Stylish One Bedroom Apt In Hydepark,9192868,Rebecca,,Hyde Park,6410,41.79984189,-87.59464747,Entire home/apt,100.0,3,295,2018-11-04,4.78,1,254,False,False,False,False,False,0
1759266,Lakeview / Lincoln Park Vintage,9249272,Mark,,Lake View,5070,41.93485038,-87.65965035,Entire home/apt,250.0,3,26,2018-07-25,0.49,1,340,False,False,False,False,False,0
1759389,Casa Coraz N W Near Rush / Uic,1559157,Amanda,,Lower West Side,5322,41.84773418,-87.68234504,Private room,67.0,2,104,2018-09-29,1.68,3,326,False,False,False,False,False,0
1778910,South Loop Cozy 2Bdrm Parking&Wifi&Netflix,9339313,Leon,,Lower West Side,2689,41.85674734,-87.65501478,Entire home/apt,69.0,1,348,2018-11-11,6.39,11,74,False,False,False,False,False,0
1784523,Beautiful 2 Bed Room Apartment,8651445,Hanne,,Avondale,6469,41.93998402,-87.70271904,Entire home/apt,93.0,1,87,2018-11-04,1.59,1,355,False,False,False,False,False,0
1785039,Modern 2Br/ 2Ba In W. Wicker Park,9368604,Ed,,West Town,2921,41.90761732,-87.68575306,Entire home/apt,129.0,2,247,2018-11-05,4.11,1,95,False,False,False,False,False,0
1798506,Spacious Duplex In Trendy Bucktown,6926429,Evan,,West Town,4862,41.91129027,-87.68337194,Entire home/apt,289.0,2,3,2016-08-21,0.1,1,0,False,True,False,False,False,0
1805794,Bb'S Logan Square Apartment,9464417,Barrett,,Logan Square,2753,41.91840819,-87.70860631,Entire home/apt,110.0,3,35,2018-10-21,0.59,1,0,False,True,False,False,False,0
1810118,Huge Private 1Br/ Full Bath Near U Of Chicago,9483312,Ryan,,Woodlawn,1881,41.77891556,-87.59886221,Private room,59.0,1,258,2018-11-12,4.47,1,171,False,False,False,False,False,0
1837153,Musician'S Quarters,9601147,Chester,,Hyde Park,7410,41.79962669,-87.59476784,Entire home/apt,115.0,3,42,2018-10-28,0.71,1,333,False,False,False,False,False,0
1854000,Charming Unit Near Wrigley Field & Lake Michigan,9471604,James,,Lincoln Park,5184,41.93282818,-87.64315195,Entire home/apt,130.0,1,151,2018-10-21,2.55,1,365,False,False,False,False,False,0
1857003,Wicker Park|Private Room|Near Train,6557364,Steve,,West Town,1992,41.9094068,-87.68353967,Private room,70.0,1,441,2018-11-11,7.26,2,351,False,False,False,False,False,0
1861548,Stay Amongst Wicker Park Mansions,9402510,D Tus,Stacey,West Town,5361,41.91055714,-87.67958723,Private room,125.0,2,42,2018-06-13,0.78,1,299,False,False,False,False,False,0
1885107,Studio In Old Town Chicago Close To Everything,9808540,Ilona,,Near North Side,5687,41.90207942,-87.63478558,Entire home/apt,64.0,24,11,2018-11-04,0.19,2,53,False,False,False,False,False,0
1900901,"Delightful Bedroom In Vintage Home, Rogers Park",2453507,Estelle,,Rogers Park,3726,42.00399979,-87.67503349,Private room,80.0,3,27,2017-09-03,0.49,3,364,False,False,False,False,False,0
1954633,Lincoln Park/ Depaul Private Room & Bath,3217364,Mary Kay,,Lincoln Park,84,41.9310091,-87.65878467,Private room,90.0,1,144,2018-11-11,2.61,1,360,False,False,False,False,False,0
1960332,Chicago Guest House | Elegance In Wrigleyville,10129776,Teri,,Lake View,5612,41.94326885,-87.66080793,Entire home/apt,469.0,3,2,2018-10-14,0.48,6,318,False,False,False,False,False,0
1964520,Discover Vibrant Wrigleyville From This Guesthouse,10129776,Teri,,Lake View,6630,41.95100362,-87.66203123,Entire home/apt,389.0,3,7,2018-09-23,0.36,6,332,False,False,False,False,False,0
1965410,Chicago Guest House | Best Choice In Wrigleyville,10129776,Teri,,Lake View,591,41.94852593,-87.66162229,Entire home/apt,399.0,3,8,2018-06-24,0.27,6,304,False,False,False,False,False,0
1984545,Mansion In Bronzeville,4010906,Bobbie,,Grand Boulevard,4305,41.81832346,-87.61462547,Entire home/apt,419.0,2,4,2017-06-06,0.1,6,365,False,False,False,False,False,0
1989590,Cozy Bedroom In Spacious Duplex Apt,10260239,Laura,Joel,West Town,36,41.91344447,-87.69030794,Private room,55.0,3,164,2018-10-21,2.79,1,352,False,False,False,False,False,0
1995991,2 Bedroom Modern Vintage Greystone,2498054,Henry,,Lake View,2837,41.9453029,-87.65083559,Entire home/apt,65.0,3,229,2018-10-28,3.86,1,254,False,False,False,False,False,0
2011301,Bucktown Great Northside Location,5166793,Carrie,Brad,Logan Square,452,41.92146164,-87.68698988,Private room,75.0,1,155,2018-10-28,2.59,2,84,False,False,False,False,False,0
2012443,Great Space In Hip Neighborhood,7245979,Jason,,West Town,4546,41.89253017,-87.66047827,Private room,55.0,3,170,2018-10-28,3.18,1,299,False,False,False,False,False,0
